"","Rnk","Vendor","G_Level_1","G_Level_2","G_Level_3","G_Level_4","Fleet","WagonNumber","MinTimestamp","MaxTimestamp","CallAttempts","CallSetupSuccesRatio","CallDropRatio","CstAverage","CstPercentile10","CstPoorRatio","SpeechTestsAttempts","SpeechPolqaAverage","SpeechPolqaPercentile90","SpeechTestsPoorRatio","HttpFdfsDlAttemptsCount","HttpFdfsUlAttemptsCount","HttpFdfsCompletedRatio","HttpFdttDlMdrPercentile10","HttpFdttDlMdrAverage","HttpFdttDlMdrPercentile90","HttpFdttUlMdrPercentile10","HttpFdttUlMdrAverage","HttpFdttUlMdrPercentile90","HttpBrowsingAttemptsCount","HttpBrowsingCompletedRatio","HttpBrowsingTransferRttAverage","StreamingAttemptsCount","StreamingCompletedRatio","StreamingVmosPercentile10","StreamingVmosAverage","StreamingTtfpAverage","StreamingTtfpPoorRatio","ApplicationAttemptsCount","ApplicationCompletedRatio","ApplicationTransferTimeAverage","ModuleVoiceTests","ModulePOLQATests","ModuleHTTPTTests","ModuleHTTPBTests","ModuleVSLTBTests","ModuleMAFBBTests","ranCallSetupSuccesRatio","ranCallDropRatio","ranCstAverage","ranCstPoorRatio","ranCstPercentile10","ranSpeechPolqaAverage","ranSpeechTestsPoorRatio","ranSpeechPolqaPercentile90","ranHttpFdfsCompletedRatio","ranHttpFdttDlMdrPercentile10","ranHttpFdttDlMdrAverage","ranHttpFdttDlMdrPercentile90","ranHttpFdttUlMdrPercentile10","ranHttpFdttUlMdrAverage","ranHttpFdttUlMdrPercentile90","ranHttpBrowsingCompletedRatio","ranHttpBrowsingTransferRttAverage","ranStreamingCompletedRatio","ranStreamingVmosPercentile10","ranStreamingVmosAverage","ranStreamingTtfpAverage","ranStreamingTtfpPoorRatio","ranApplicationCompletedRatio","ranApplicationTransferTimeAverage","maxCallSetupSuccesRatio","maxCallDropRatio","maxCstAverage","maxCstPoorRatio","maxCstPercentile10","maxSpeechPolqaAverage","maxSpeechTestsPoorRatio","maxSpeechPolqaPercentile90","maxHttpFdfsCompletedRatio","maxHttpFdttDlMdrPercentile10","maxHttpFdttDlMdrAverage","maxHttpFdttDlMdrPercentile90","maxHttpFdttUlMdrPercentile10","maxHttpFdttUlMdrAverage","maxHttpFdttUlMdrPercentile90","maxHttpBrowsingCompletedRatio","maxHttpBrowsingTransferRttAverage","maxStreamingCompletedRatio","maxStreamingVmosPercentile10","maxStreamingVmosAverage","maxStreamingTtfpAverage","maxStreamingTtfpPoorRatio","maxApplicationCompletedRatio","maxApplicationTransferTimeAverage","summCST","summPOLQA","summVoice","summHttpTDL","summHttpTUL","summHttpT","summHttpB","summVSLVS","summAPPFB","summData","totalCST","totalPOLQA","totalVoice","totalHttpTDL","totalHttpTUL","totalHttpT","totalHttpB","totalVSLVS","totalAPPFB","totalData"
"173",30067,"ALL","Drive","Connecting Roads","Connecting Roads","Wuppertal - Dortmund","","",43244.5818893171,43244.6112218634,16,0.9375,0.066666666666,5.76766665776571,5.04539995193481,0,140,3.610785,4.02,0.014285714285,13,13,1,5.543305,20.3614441666667,38.807716,5.144706,11.39405,17.862134,91,0.967032967032,72,12,1,3.26000003814697,3.73333334922791,1.905833,0,13,1,6.07792307692308,3370,30754,4985,17844,2449,2553,10.9375,7.50000000015,4.93940000534058,3,1.77276002883911,1.87924916666667,2.57142857145,1.2075,6,3.800536929,1.07269489605263,0.691385184,3.9799397736,1.24024569230769,0.617382432,21.223012281713,0.78,16.5,2.44500002861023,2.65000001192093,0.555727309090909,0.75,9,3.56883076923077,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,9.71216003417969,5.65817773811667,33.8078377724464,5.56461700905263,5.83756789790769,17.4021849069603,22.003012281713,22.9007273496221,12.5688307692308,74.8747553075261,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"174",30068,"ALL","Drive","Connecting Roads","Connecting Roads","Würzburg - Eltmann","","",43251.3977341667,43251.4556243171,32,0.875,0.035714285714,6.63237933454842,4.75860013961792,0.03448275862,269,3.548029,4.04,0.014869888475,24,24,0.979166666666,5.729766,12.7379169565217,23.545548,1.930201,5.35299727272727,11.207368,167,0.970059880239,53,24,0.958333333333,3,3.63913040575774,1.658695,0,24,1,7.721875,3370,30754,4985,17844,2449,2553,3.125,14.46428571435,4.29409653236126,0,1.87241995811462,1.80603383333333,2.55390334575,1.215,5.16666666664,3.8075851548,0.627320411670481,0.325093152,2.70307989,0.552495074125874,0.297953664,21.61077844302,0.97,12.2941176470329,2,2.5793478043183,0.582687818181818,0.75,9,2.91125,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,6.16651649047589,5.57493717908333,29.3307393839092,4.75999871847048,3.55352862812587,13.4801940132364,22.58077844302,18.2061532695331,11.91125,66.1783757257894,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"175",30069,"ALL","Drive","Connecting Roads","Connecting Roads","Zwickau - Glauchau","","",43252.3303271991,43252.3373939236,4,1,0,6.84375,5.41249995231628,0,40,3.1515,3.862,0.05,3,3,1,6.465058,6.72606333333333,6.939218,2.386236,4.28969,6.755076,21,1,75,3,1,3.74000005722046,3.86666671435038,2.3,0,3,0.666666666666,6.506,3370,30754,4985,17844,2449,2553,18.75,22.5,4.125,3,1.55250002861023,1.34341666666667,1.5,0.786,6,3.8353791924,0.276101594736842,0,3.56498604,0.431441630769231,0.084243648,27,0.75,16.5,2.80500004291534,2.75000003576279,0.512727272727273,0.75,0,3.3976,18.75,22.5,6,3,2.25,2.625,3.375,1.5,6,4.725,2.775,1.5,4.725,2.775,1.5,27,1.5,16.5,3,3,0.75,0.75,9,4.5,8.67750002861023,3.62941666666667,53.5569166952769,4.11148078713684,4.08067131876923,14.1921521059061,27.75,23.3177273514054,3.3976,68.6574794573115,11.25,7.5,60,9,9,24,28.5,24,13.5,90
"176",40001,"ALL","Walk","Train Route","Train Route","Berlin - Frankfurt","Tz108","802813-6",43224.4727911227,43224.6619035185,97,0.865979381443,0.154761904761,7.35188043376674,4.7503999710083,0.076086956521,706,3.038073,4.01,0.113314447592,66,66,0.818181818181,1.265869,9.38793416666667,17.876533,1.40815,6.58152672131147,13.29226,468,0.891025641025,76,63,0.888888888888,2.85000002384186,3.66473213902542,2.308571,0.017857142857,66,0.833333333333,7.04227272727273,1341,9637,1717,6086,810,854,6.63917525772,0,2.47899710199107,0.47826086958,1.24992000579834,0.807390111111111,0,0.8025,2.545454545448,0.98031232,0.591034733333334,0.228916142222222,2.57619456,0.893044275409836,0.273751757575758,14.0769230769,0.493333333333333,8.555555555536,1.13333336512248,1.73236606951271,0.341194836363636,0.391534391534815,3.999999999996,2.12206060606061,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,4.20717797736941,1.60989011111111,12.4562433462005,1.80026319555556,3.74299059298559,8.08870833398915,14.5702564102333,12.1539842180696,6.12206060605661,40.9350095683487,7.5,5,40,6,6,16,19,16,9,60
"177",40002,"ALL","Walk","Train Route","Train Route","Berlin - Frankfurt","Tz175","802845-8",43234.516778588,43234.7012180556,95,0.831578947368,0.164556962025,8.76265474728176,5.18720002174377,0.142857142857,659,3.01921,3.992,0.103186646433,58,58,0.75,0.573893,9.35165229166667,21.763283,1.086058,8.49401755555556,16.380642,420,0.795238095238,103,53,0.867924528301,2.85000002384186,3.07445651551952,2.503478,0.021739130434,57,0.754385964912,7.18925581395349,1341,9637,1717,6086,810,854,5.26315789472,0,1.72658413478306,0,1.12511999130249,0.792718888888889,0,0.784000000000001,2,0.09458304,0.588132183333333,0.29801392,2.00041130666667,1.19904280888889,0.348621624242424,10.628571428568,0.313333333333333,8.094339622622,1.13333336512248,1.02125602759025,0.327019781818182,0.380032206121481,3.052631578944,2.08286511627907,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,2.85170412608555,1.57671888888889,9.69158090969444,0.980729143333333,3.54807573979798,6.52880488313131,10.9419047619013,10.9559810032744,5.13549669522307,33.5621873435301,7.5,5,40,6,6,16,19,16,9,60
"178",40003,"ALL","Walk","Train Route","Train Route","Berlin - Hamburg","Tz114","802859-9",43223.6472296296,43223.7281243634,44,0.954545454545,0.166666666666,6.29438096001035,4.7091001033783,0.023809523809,350,3.214285,4.02,0.085714285714,26,26,0.903846153846,2.284186,12.3291080851064,20.52288,3.14964,9.32426022727273,16.574435,186,0.935483870967,54,26,0.961538461538,3.20000004768372,3.74640000343323,1.4408,0,27,0.888888888888,5.69520833333333,1341,9637,1717,6086,810,854,10.22727272725,0,3.04299682132782,1.52380952382,1.25817997932434,0.944443888888889,0.28571428572,0.805,3.230769230768,2.28375808,0.82632864680851,0.275962311111111,2.754523136,1.33188163636364,0.353319636363636,15.677419354812,0.64,10.153846153836,1.60000002384186,1.77320000171661,0.40592,0.5,4.666666666656,2.4914375,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,5.82498632447216,2.03515817460889,18.087417226331,3.38604903791962,4.43972440872727,11.0565426774149,16.317419354812,14.4329661793945,7.158104166656,48.9650323782774,7.5,5,40,6,6,16,19,16,9,60
"179",40004,"ALL","Walk","Train Route","Train Route","Dortmund - Frankfurt","Tz360","403260-3",43251.4327228356,43251.5430398843,59,0.830508474576,0.122448979591,8.96301846150999,5.1668999671936,0.111111111111,424,3.048136,4.02,0.101415094339,40,40,0.8875,3.48125,23.9408236111111,41.09201,1.157875,10.2569983333333,32.168475,278,0.863309352517,89,37,0.864864864864,3.36499991416931,3.84843747317791,1.686562,0,40,0.825,5.95284848484849,1341,9637,1717,6086,810,854,5.22033898304,2.7551020409,1.61972348719467,0,1.13324001312256,0.815216888888889,0,0.805,3.1,2.61024,1.48728988333333,0.641635733333333,2.24554666666667,1.44616796,0.73135696969697,13.079136690612,0.406666666666667,8.027027027008,1.68249995708466,1.82421873658896,0.386431854545455,0.5,3.9,2.41414545454545,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,2.75296350031723,1.62021688888889,12.3486214131461,4.73916561666667,4.42307159636364,12.2622372130303,13.4858033572787,12.4201775752271,6.31414545454545,44.4823636000815,7.5,5,40,6,6,16,19,16,9,60
"180",40005,"ALL","Walk","Train Route","Train Route","Essen - Berlin","Tz202","806303-4",43229.5095847338,43229.5352309375,12,1,0,7.31633341312408,4.79909992218018,0.083333333333,120,3.321166,4.011,0.1,10,10,0.9,0.205992,6.99800111111111,15.454408,4.545294,17.3594533333333,33.280668,70,0.928571428571,74,10,0.9,2.87199997901917,3.59333335028754,2.373333,0,10,1,5.6095,1341,9637,1717,6086,810,854,12.5,15,2.49795551300049,0.33333333334,1.24018001556397,1.02757355555556,0,0.80275,3.2,0,0.399840088888889,0.185856142222222,2.8974381056,1.61662688,0.758319224242424,15.428571428556,0.506666666666667,8.8,1.16266663869222,1.69666667514377,0.336484872727273,0.5,6,2.51715,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,4.07146886190445,1.83032355555556,33.40179241746,0.585696231111111,5.27238420984242,9.05808044095354,15.9352380952227,12.4958181865633,8.51715,46.0062867227395,7.5,5,40,6,6,16,19,16,9,60
"181",40006,"ALL","Walk","Train Route","Train Route","Essen - Berlin","Tz202","808002-0",43229.5355321181,43229.6903864699,80,0.8375,0.164179104477,8.89028381656956,4.7492000579834,0.175675675675,547,2.852285,3.98,0.173674588665,53,53,0.867924528301,0.890244,9.09352865384615,20.168149,2.69746,8.51414869565218,14.87226,377,0.870026525198,70,48,0.916666666666,2.70000004768372,3.4971591071649,2.695681,0.022727272727,52,0.846153846153,7.39990909090909,1341,9637,1717,6086,810,854,5.5,0,1.65851529782957,0,1.25015998840332,0.662888333333334,0,0.76,2.943396226408,0.49951232,0.567482292307692,0.269655982222222,2.708219904,1.20226379130435,0.312054787878788,13.320954907128,0.533333333333333,9.166666666652,0.933333396911621,1.64857955358245,0.313041381818182,0.377104377105185,4.153846153836,2.02669090909091,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,2.90867528623289,1.42288833333333,9.83156361956622,1.33665059452991,4.22253848318314,8.50258530412105,13.8542882404613,12.4387253760694,6.18053706292691,40.9761359835787,7.5,5,40,6,6,16,19,16,9,60
"182",40007,"ALL","Walk","Train Route","Train Route","Essen - Leipzig","Tz1104","411804-8",43238.6077464815,43238.6556716782,26,0.884615384615,0.173913043478,9.6479200553894,5.16979990005493,0.24,185,2.607351,3.856,0.189189189189,15,15,0.7,0.944618,6.16677,11.92233,0.894478,2.75971444444444,5.292562,102,0.803921568627,92,13,0.923076923076,2.29999995231628,3.29166664679845,2.885833,0.083333333333,13,0.615384615384,7.664375,1341,9637,1717,6086,810,854,7.3846153846,0,1.25444263712565,0,1.13208003997803,0.472384111111111,0,0.512,1.6,0.56911104,0.3333416,0.123063644444444,1.34648490666667,0.281554311111111,0.0798196848484849,10.941176470572,0.386666666666667,9.307692307672,0.399999936421712,1.40740737208614,0.299212145454545,0.197530864198519,1.384615384608,1.95616666666667,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,2.38652267710368,0.984384111111111,10.7555221728148,1.02551628444444,1.70785890262626,4.33337518707071,11.3278431372387,11.6118426258329,3.34078205127467,30.613843001417,7.5,5,40,6,6,16,19,16,9,60
"183",40008,"ALL","Walk","Train Route","Train Route","Essen - Leipzig","Tz228","808028-5",43238.4317199768,43238.6062405324,83,0.867469879518,0.097222222222,7.01901336669922,4.56539993286133,0.066666666666,643,3.019455,4.01,0.12597200622,62,61,0.886178861788,1.13663,11.3351410169492,19.476318,3.022208,9.02000666666667,14.56483,434,0.92396313364,77,60,0.883333333333,3.00999999046326,3.61823899790926,1.717735,0,61,0.901639344262,6.44858181818182,1341,9637,1717,6086,810,854,6.69879518072,5.2777777778,2.65652620442708,0.66666666668,1.28692001342773,0.792909444444444,0,0.8025,3.089430894304,0.8148864,0.746811281355933,0.257356764444445,2.7414740992,1.28320106666667,0.304601939393939,15.26267281104,0.486666666666667,8.433333333326,1.34666665395101,1.70911949895463,0.384164727272727,0.5,4.819672131144,2.28037818181818,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,4.61011288453482,1.59540944444444,18.1820952874993,1.81905444580038,4.32927710526061,9.23776244536499,15.7493394777067,12.3732842135044,7.10005031296218,44.4604364495382,7.5,5,40,6,6,16,19,16,9,60
"184",40009,"ALL","Walk","Train Route","Train Route","Frankfurt - Essen","Tz352","403652-1",43234.7176746528,43234.827095706,53,0.849056603773,0.155555555555,8.47434686154735,4.87180013656616,0.102040816326,378,2.927275,4.01,0.195767195767,34,34,0.794117647058,0.6847,6.87595774193548,12.47764,1.245521,5.742648125,12.36166,247,0.850202429149,119,32,0.96875,2.45000004768372,3.10161289861125,3.651612,0.032258064516,35,0.657142857142,8.32147826086956,1341,9637,1717,6086,810,854,5.96226415092,0,1.88034834050808,0,1.22563997268677,0.721213888888889,0,0.8025,2.352941176464,0.236416,0.390076619354839,0.132935822222222,2.54471168,0.7588237,0.251191757575758,12.607287449364,0.206666666666667,10.3125,0.600000063578288,1.06953404197556,0.243519127272727,0.348864994026667,1.885714285704,1.78093913043478,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,3.10598831319485,1.52371388888889,10.5919663530037,0.759428441577061,3.55472713757576,6.66709675561682,12.8139541160307,12.5744182268532,3.66665341613878,35.7221225146395,7.5,5,40,6,6,16,19,16,9,60
"185",40010,"ALL","Walk","Train Route","Train Route","Frankfurt - Hannover","Tz9005","4812005-0",43228.6233455787,43228.7334009028,58,0.775862068965,0.266666666666,7.69889792617486,4.65499992370605,0.061224489795,329,3.077507,4,0.145896656534,35,35,0.757142857142,1.854014,11.4961448275862,14.66572,1.796709,7.01395266666667,12.795773,249,0.779116465863,82,29,0.827586206896,3.46000003814697,3.78749997417132,1.71375,0,34,0.794117647058,5.62214814814815,1341,9637,1717,6086,810,854,3.0344827586,0,2.29392110604007,0.7755102041,1.26900001525879,0.838061,0,0.8,2.057142857136,1.73313792,0.759691586206897,0.171835022222222,2.6159830016,0.962232426666667,0.261715709090909,10.048192771068,0.453333333333333,7.206896551712,1.73000001907349,1.79374998708566,0.384454545454545,0.5,3.529411764696,2.51335555555556,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,4.33843132539886,1.638061,9.01097508399886,2.66466452842912,3.83993113735758,8.5617385229227,10.5015261044013,11.6151011033257,6.04276732025156,36.7211330509013,7.5,5,40,6,6,16,19,16,9,60
"186",40011,"ALL","Walk","Train Route","Train Route","Frankfurt - München","Tz360","403260-3",43251.5433697917,43251.6935223611,74,0.905405405405,0.149253731343,8.27242856025696,5.24569997787476,0.042857142857,564,2.679361,3.967,0.140070921985,48,48,0.645833333333,1.702188,13.474077,28.424522,0.74718,5.19468658536585,13.3401,333,0.771771771771,96,43,0.813953488372,2.79999995231628,3.54590474537441,2.165428,0.028571428571,48,0.6875,6.16360606060606,1341,9637,1717,6086,810,854,8.2162162162,0.0746268657000004,1.98803810119629,1.14285714286,1.1017200088501,0.528391888888889,0,0.734,1.166666666664,1.53880064,0.91792616,0.416435946666667,0.843707733333333,0.671149853658537,0.274911515151515,9.783783783756,0.36,6.906976744184,1.06666660308838,1.6729523726872,0.351605236363636,0.35978835978963,2.25,2.35637171717172,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,4.23261525290639,1.26239188888889,13.7858502236953,2.87316274666667,1.78976910214339,5.82959851547405,10.143783783756,10.3579893161128,4.60637171717172,30.9377433325146,7.5,5,40,6,6,16,19,16,9,60
"187",40012,"ALL","Walk","Train Route","Train Route","Hamburg - München","Tz1103","411803-0",43223.3855486458,43223.6213583681,113,0.743362831858,0.261904761904,10.5358315919575,5.43900012969971,0.157894736842,603,2.268026,3.61,0.286898839137,47,47,0.595744680851,0.49193,7.55734045454546,15.798645,0.695551,2.662366875,6.496593,331,0.679758308157,146,40,0.775,2.70000004768372,3.41989246491463,3.557419,0.096774193548,47,0.617021276595,8.12493103448276,1341,9637,1717,6086,810,854,1.73451327432,0,0.78088981762267,0,1.02439994812012,0.208464666666667,0,0.0199999999999996,0.765957446808,0,0.444587236363637,0.191975911111111,0.667480746666667,0.2659787,0.109008315151515,6.471299093652,0.0266666666666667,6.05,0.933333396911621,1.60994623245731,0.250369527272727,0.157706093191111,1.40425531914,1.83335172413793,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,1.80528976574279,0.228464666666666,3.76826770672946,0.636563147474748,1.04246776181818,2.44498835610093,6.49796576031867,9.00135524983278,3.23760704327793,21.1819164095303,7.5,5,40,6,6,16,19,16,9,60
"188",40013,"ALL","Walk","Train Route","Train Route","Hannover - Essen","Tz221","808021-0",43228.7376930556,43228.8277532176,44,0.818181818181,0.194444444444,11.2141666185288,5.39559993743896,0.261904761904,288,2.597986,3.806,0.15625,28,28,0.714285714285,1.060402,8.52412666666667,22.026126,0.778141,5.33132916666667,19.615372,201,0.815920398009,107,26,0.846153846153,3.02000000476837,3.71727269346064,3.570454,0.045454545454,27,0.851851851851,8.20430434782608,1341,9637,1717,6086,810,854,4.72727272724,0,0.419111136784629,0,1.04176002502441,0.465100222222222,0,0.412,1.71428571428,0.71731456,0.521930133333333,0.302686684444445,0.949387946666667,0.693012666666667,0.427039321212121,11.373134328324,0.286666666666667,7.615384615366,1.36000000635783,1.75863634673032,0.249421527272727,0.309764309765926,4.222222222212,1.81218550724638,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,1.46087116180904,0.877100222222222,7.06524411127127,1.54193137777778,2.06943993454545,5.32565702660323,11.6598009949907,11.2932068054928,6.03440772945838,34.3130725565451,7.5,5,40,6,6,16,19,16,9,60
"189",40014,"ALL","Walk","Train Route","Train Route","Leipzig - Berlin","Tz112","802084-4",43239.5504369676,43239.5982167245,23,0.91304347826,0,7.2668636712161,5.24129986763,0.090909090909,208,3.096778,4.01,0.096153846153,17,17,0.970588235294,1.837996,7.11749470588235,17.603898,4.96169,10.5396511764706,14.945818,126,0.97619047619,59,16,0.875,3.18600006103516,3.6253571169717,3.298571,0.071428571428,19,0.894736842105,5.26723529411765,1341,9637,1717,6086,810,854,8.5217391304,15,2.52433937535141,0.18181818182,1.103480052948,0.853049555555556,0.07692307694,0.8025,3.764705882352,1.71263488,0.409399576470588,0.224069297777778,2.940077056,1.45295162823529,0.313838012121212,17.14285714284,0.606666666666667,8.25,1.58133341471354,1.71267855848585,0.269194836363636,0.232804232805926,4.73684210526,2.61982941176471,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,3.80963761011941,1.73247263249556,29.063849373015,2.34610375424837,4.70686669635651,10.8176763329569,17.7495238095067,12.046011042369,7.35667151702471,47.9698827018572,7.5,5,40,6,6,16,19,16,9,60
"190",40015,"ALL","Walk","Train Route","Train Route","Leipzig - München","Tz1111","411111-8",43245.6536208218,43245.8088440856,77,0.805194805194,0.16129032258,6.7187164221237,4.75059995651245,0.029850746268,512,3.014746,4.009,0.1484375,52,52,0.846153846153,0.734807,14.5148975,35.8172910000002,1.788345,8.57041586956522,15.2199,371,0.905660377358,123,50,0.98,2.74400000572205,3.49122448356784,2.400408,0.04081632653,53,0.830188679245,7.18390909090909,1341,9637,1717,6086,810,854,4.20779220776,0,2.81668457486736,1.40298507464,1.24988000869751,0.789246888888889,0,0.80225,2.769230769224,0.30055296,1.0011918,0.547862951111115,2.615126528,1.21126653913044,0.320482424242424,14.603773584888,0.18,10.56,0.992000007629394,1.64561224178392,0.334515781818182,0.323507180651852,3.96226415094,2.08429090909091,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,5.46954965820487,1.59149688888889,11.2688387548538,1.84960771111112,4.14687549137286,8.76571397170798,14.783773584888,13.8556352118833,6.04655506003091,43.4516778285102,7.5,5,40,6,6,16,19,16,9,60
"191",40016,"ALL","Walk","Train Route","Train Route","München - Berlin","Tz1118","411718-0",43252.3600894329,43252.558658912,100,0.93,0.139784946236,7.55885418256124,5.33800005912781,0.072916666666,788,2.998578,4,0.163705583756,75,75,0.933333333333,1.470108,9.74394905405405,13.96062,3.170082,8.96622657534246,15.055004,524,0.963740458015,90,75,0.973333333333,2.92000007629395,3.56965753803514,2.165479,0.013698630136,74,0.986486486486,4.34327397260274,1341,9637,1717,6086,810,854,9.2,1.0215053764,2.36861110263401,0.54166666668,1.06479997634888,0.776671777777778,0,0.8,3.466666666664,1.24173824,0.619515924324324,0.159299911111111,2.7566163968,1.27459625205479,0.316484945454545,16.69465648854,0.4,10.413333333326,1.22666676839193,1.68482876901757,0.351601527272727,0.408675799093333,5.837837837832,2.89701780821918,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,3.97507774566288,1.57667177777778,15.7732548998407,2.02055407543544,4.34769759430934,9.83491833640878,17.09465648854,14.0851061971016,8.73485564605118,49.7495366681015,7.5,5,40,6,6,16,19,16,9,60
"192",40017,"ALL","Walk","Train Route","Train Route","München - Berlin","Tz119","802312-9",43222.6446873727,43222.8381467593,92,0.967391304347,0.123595505617,7.15582608140033,4.80610013008118,0.054347826086,776,3.058195,4.02,0.149484536082,55,55,0.927272727272,0.564828,8.387344,19.678628,3.220108,9.19929572815534,15.70406,387,0.945736434108,78,54,1,2.89999992847443,3.58027775640841,2.203333,0.018518518518,55,0.963636363636,4.3662641509434,1341,9637,1717,6086,810,854,10.86956521735,2.6404494383,2.58355942325316,0.91304347828,1.23877997398376,0.823040555555556,0,0.805,3.418181818176,0.0829798400000002,0.51098752,0.260953386666667,2.7617390592,1.31188731650485,0.332219636363636,16.046511627888,0.48,11,1.19999990463257,1.6901388782042,0.348848509090909,0.389574759946667,5.563636363632,2.89012075471698,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,4.73538287551692,1.62804055555556,19.8734380867225,0.854920746666667,4.40584601206849,8.67894857691116,16.526511627888,14.6285620518743,8.45375711834898,48.2877793750225,7.5,5,40,6,6,16,19,16,9,60
"193",40018,"ALL","Walk","Train Route","Train Route","München - Dortmund","Tz354","403854-3",43246.354857037,43246.6516369097,150,0.913333333333,0.160583941605,8.20027663859915,4.88500022888184,0.099290780141,1127,2.990789,3.99,0.124223602484,101,101,0.831683168316,1.089538,8.88180838709677,17.643796,1.84374,5.91327789473684,10.070875,719,0.872044506258,89,100,0.91,2.90000009536743,3.60043957469228,2.780219,0.043956043956,101,0.811881188118,7.28635365853659,1341,9637,1717,6086,810,854,8.53333333332,0,2.02651912608045,0.0141843971800001,1.22299995422363,0.770613666666667,0,0.78,2.653465346528,0.75460864,0.550544670967742,0.224778595555555,2.620798976,0.786124463157894,0.195657575757576,13.393602225288,0.406666666666667,9.02,1.20000012715658,1.70021978734614,0.306893163636364,0.314204314204444,3.742574257416,2.05697235772358,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,3.26370347748408,1.55061366666667,13.3476504774708,1.5299319065233,3.60258101491547,7.78597826796677,13.8002688919547,12.5413173923435,5.79954661513958,39.9271111674045,7.5,5,40,6,6,16,19,16,9,60
"194",40019,"ALL","Walk","Train Route","Train Route","Stuttgart - Frankfurt","Tz108","802813-6",43224.6622194907,43224.7174236458,24,0.916666666666,0.227272727272,8.06122729995034,4.49349985122681,0.090909090909,170,2.556705,3.93,0.2,14,14,0.392857142857,0.380348,2.240508,5.140342,1.062573,2.239188,4.101884,100,0.63,108,13,0.615384615384,2.64800004959106,3.28562498092651,5.16125,0.25,14,0.5,9.757,1341,9637,1717,6086,810,854,8.66666666664,0,2.10067877335982,0.18181818182,1.30130002975464,0.432992777777778,0,0.66,0,0,0.01924064,0.0024949688888889,1.92024917333333,0.19827008,0.0509547636363636,4.68,0.28,2.538461538448,0.864000066121419,1.39666663275825,0.133727272727273,0,0,1.39813333333333,12.5,15,4,2,1.5,1.75,2.25,1,4,3.2,1.8,1,3.2,1.8,1,18,1,11,2,2,0.5,0.5,6,3,3.58379698493446,1.09299277777778,13.3434564293522,0.0217356088888889,2.1694740169697,2.19120962585859,4.96,4.93285551005494,1.39813333333333,13.4821984692469,7.5,5,40,6,6,16,19,16,9,60
